party_liberal_0_ELS;国家团结大联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ELS;民族联合党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ELS;民族共和联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ELS;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ENG;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ENG;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_ENG;保守党基石派;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ENG;英国绿党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ENG;英国工党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ENG;自由民主党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ENG;保守党托利派;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ENG;英国独立党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_EQG;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_EQG;社会民主联合党改革派;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_EQG;社会民主联合党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_EQG;自由民主党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_EQG;民主党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_EQG;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_EQG;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ERI;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ERI;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ERI;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ERI;民主正义阵线;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ERI;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ERI;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ERI;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_EST;爱沙尼亚共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_EST;爱沙尼亚保守人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_EST;爱沙尼亚绿党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_EST;爱沙尼亚改革党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_EST;祖国与共和国联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_EST;社会民主党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_EST;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ETH;民主统一联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ETH;埃塞俄比亚共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ETH;人民革命民主阵线改革派;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ETH;人民革命民主阵线;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ETH;奥罗莫联邦民主运动;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ETH;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ETH;统一力量;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ETS;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ETS;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ETS;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ETS;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ETS;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ETS;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ETS;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_EUS;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_EUS;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_EUS;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_EUS;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_EUS;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_EUS;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_EUS;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_FAR;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_FAR;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_FAR;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_FAR;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_FAR;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_FAR;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_FAR;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_FIJ;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_FIJ;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_FIJ;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_FIJ;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_FIJ;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_FIJ;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_FIJ;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_FIN;中央党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_FIN;芬兰人党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_FIN;绿色联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_FIN;左翼联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_FIN;民族联合党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_FIN;社会民主党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_FIN;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_FLA;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_FLA;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_FLA;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_FLA;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_FLA;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_FLA;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_FLA;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_FRA;欧洲生态绿党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_FRA;打猎、钓鱼、自然、传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_FRA;人民运动联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_FRA;全国独立人士和农民中心;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_FRA;国民阵线;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_FRA;法国共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_FRA;法国社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_FRA;法国保卫共和联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_FRA;工人国际法国支部;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_FRA;法国民主联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_FVG;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_FVG;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_FVG;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_FVG;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_FVG;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_FVG;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_FVG;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GAB;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GAB;加蓬民主党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GAB;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GAB;加蓬团结党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GAB;社会民主党改革派;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GAB;社会民主党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GAB;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GAG;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GAG;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GAG;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GAG;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GAG;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GAG;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GAG;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GAL;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GAL;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GAL;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GAL;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GAL;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GAL;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GAL;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GAM;爱国复兴党改革派;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GAM;爱国复兴党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GAM;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GAM;民族解放党自由派;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GAM;民族解放党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GAM;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GAM;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GAZ;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GAZ;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GAZ;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GAZ;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GAZ;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GAZ;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GAZ;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GEO;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GEO;格鲁吉亚梦想党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GEO;格鲁吉亚劳工党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GEO;新权利党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GEO;格鲁吉亚共和党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GEO;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GEO;统一民族运动党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_GER;德国选项党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_4_GER;德国另外选择党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_GER;联盟90;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_2_GER;基督教联盟党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_GER;德国共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GER;德国绿党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_GER;德国左翼党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GER;德国自由民主党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GER;哈里发国家党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_2_GER;自由选民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GER;德国共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_GER;民社党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_2_GER;德国马列主义党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_3_GER;德国国家民主党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_GER;基督圣经党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_GER;德国海盗党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_GER;萨拉菲政治党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GER;德国社会民主党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GER;社会主义帝国党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GER;基督教民主联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GGX;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GGX;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GGX;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GGX;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GGX;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GGX;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GGX;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GHA;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GHA;国家民主大会改革派;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GHA;国家民主大会;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GHA;新爱国党自由派;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GHA;新爱国党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GHA;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GHA;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GIB;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GIB;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GIB;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GIB;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GIB;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GIB;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GIB;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GOB;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GOB;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GOB;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GOB;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GOB;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GOB;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GOB;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GRD;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GRD;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GRD;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GRD;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GRD;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GRD;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GRD;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GRE;希腊共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GRE;金色黎明党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_GRE;独立希腊人党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GRE;新民主党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GRE;泛希腊社会运动党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GRE;激进左派联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GRE;大河党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GRE;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GRN;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GRN;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GRN;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GRN;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GRN;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GRN;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GRN;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GUA;危地马拉团结党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GUA;民族联合希望党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GUA;民族改变联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GUA;爱国党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GUA;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GUA;复兴民主自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GUA;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GUB;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GUB;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GUB;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GUB;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GUB;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GUB;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GUB;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GUI;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GUI;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GUI;几内亚人民大会改革派;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GUI;几内亚人民大会;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GUI;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GUI;几内亚民主联合党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GUI;共和力量联合党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GUY;改革联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GUY;人民全国代表大会党改革派;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GUY;人民全国代表大会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GUY;人民进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GUY;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GUY;咆哮党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GUY;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GZA;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GZA;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GZA;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GZA;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GZA;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GZA;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GZA;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_HAI;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_HAI;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_HAI;国家民主进步大会;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_HAI;农民代表党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_HAI;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_HAI;团结党改革派;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_HAI;团结党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_HAW;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_HAW;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_HAW;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_HAW;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_HAW;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_HAW;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_HAW;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_HKG;公民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_HKG;民主建港协进联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_HKG;民主党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_HKG;香港工会联合会;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_HKG;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_HKG;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_HKG;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_HND;印度平等进步联盟;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_HND;草根国大党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_HND;印度人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_HND;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_HND;印度国民大会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_HND;湿婆神军党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_HND;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_HON;反腐败党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_HON;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_HON;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_HON;自由重建党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_HON;洪都拉斯民族党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_HON;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_HON;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_HUN;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_HUN;青年民主党自由派;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_HUN;青年民主党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_HUN;匈牙利社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_HUN;更好的匈牙利运动党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_HUN;政治可以不一样党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_HUN;传统党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_HZB;共产党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_HZB;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_HZB;自由党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_HZB;人民党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_HZB;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_HZB;社会党;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
