#  STRING NAME (do not change!);English;;;;;;;;;;X
##;;;;;;;;;;;X
# New World Order 2;;;;;;;;;;;X
##;;;;;;;;;;;X
# Events;;;;;;;;;;;X
##;;;;;;;;;;;X
EVT_8176112_A;Send more troops;;;;;;;;;;X
EVT_8176112_B;Call for withdrawal;;;;;;;;;;X
EVT_8176113_NAME;Troubles in Afghanistan;;;;;;;;;;X
EVT_8176113_DESC;The war now developed into a new pattern: the Soviets occupied the cities and main axis of communication, while the mujahideen, divided into small groups, waged a guerrilla war. Almost 80 percent of the country escaped government control. Soviet troops were deployed in strategic areas in the northeast, especially along the road from Termez to Kabul. In the west, a strong Soviet presence was maintained to counter Iranian influence. Incidentally, special Soviet units would have also performed secret attacks on Iranian territory to destroy suspected mujahideen bases, and their helicopters then got engaged in shootings with Iranian jets. Conversely, some regions such as Nuristan, in the northeast, and Hazarajat, in the central mountains of Afghanistan, were virtually untouched by the fighting, and lived in almost complete independence.;;;;;;;;;;X
EVT_8176113_A;Withdraw before it's not too late;;;;;;;;;;X
EVT_8176113_B;We will not give up!;;;;;;;;;;X
EVT_8176114_NAME;Soviet withdrawal from Afghanistan;;;;;;;;;;X
EVT_8176114_DESC;The war now developed into a new pattern: the Soviets occupied the cities and main axis of communication, while the mujahideen, divided into small groups, waged a guerrilla war. Almost 80 percent of the country escaped government control. Soviet troops were deployed in strategic areas in the northeast, especially along the road from Termez to Kabul. In the west, a strong Soviet presence was maintained to counter Iranian influence. Incidentally, special Soviet units would have also performed secret attacks on Iranian territory to destroy suspected mujahideen bases, and their helicopters then got engaged in shootings with Iranian jets. Conversely, some regions such as Nuristan, in the northeast, and Hazarajat, in the central mountains of Afghanistan, were virtually untouched by the fighting, and lived in almost complete independence.;;;;;;;;;;X
EVT_8176114_A;We are left alone;;;;;;;;;;X
EVT_8176115_NAME;Victory in Afghanistan;;;;;;;;;;X
EVT_8176115_DESC;In spite of many setbacks and huge costs involved, our military strategy that we carried out in Afghanistan paid off. Mujahideens were lured out from their hiding places, defeated and the unruly swaths of land pacified. Red banner now flies above whole Afghanistan and nobody dares question that.;;;;;;;;;;X
EVT_8176115_A;OK;;;;;;;;;;X
EVT_8200000_NAME;Ceding Chinese lands;;;;;;;;;;X
EVT_8200000_DESC;After concluding our war with Japan we are left with sizeable portion of lands that were parts of China long before Empire of Japan started expansion there. The puppet governments of Manchuria and Inner Mongolia are defeated and we really do not have any strong reason for our continuous presence. What is more, it is a perfect opportunity to lend a helping hand to Communist faction in China. As we are able to choose who should receive these provinces, it is obvious that we will use this chance to boost Mao's chance of gaining the upper hand.;;;;;;;;;;X
EVT_8200000_A;Give them these lands (keep only Port Arthur);;;;;;;;;;X
EVT_8200000_B;It is in our interest not to give it up;;;;;;;;;;X
EVT_8200000_C;Recreate Manchuria as Soviet Puppet;;;;;;;;;;X
EVT_8200001_NAME;Ceding Chinese lands;;;;;;;;;;X
EVT_8200001_DESC;After concluding our war with Japan we are left with sizeable portion of lands that were parts of China long before Empire of Japan started expansion there. The puppet governments of Manchuria and Inner Mongolia are defeated and we really do not have any strong reason for our continuous presence. There is no more a communist faction that we can support by giving them these lands and only imperialist and bloodthirsty followers of Chiang remained. Even though, can we really hold these lands perpetually? We may get rid of this burden and arrange a gift for Nationalists anyway.;;;;;;;;;;X
EVT_8200001_A;Give them these lands back;;;;;;;;;;X
EVT_8200001_B;It is in our interest not to give it up;;;;;;;;;;X
EVT_8200002_NAME;Ceding Chinese lands;;;;;;;;;;X
EVT_8200002_DESC;After concluding our war with Japan we are left with sizeable portion of lands that were parts of China long before Empire of Japan started expansion there. The puppet governments of Manchuria and Inner Mongolia are defeated and we really do not have any strong reason for our continuous presence. What is more, it is a perfect opportunity to lend a helping hand to Communist faction in China. As we are able to choose who should receive these provinces, it is obvious that we will use this chance to boost Mao's chance of gaining the upper hand.;;;;;;;;;;X
EVT_8200002_A;Give them these lands;;;;;;;;;;X
EVT_8200002_B;It is in our interest not to give it up;;;;;;;;;;X
EVT_8200003_NAME;Ceding Chinese lands;;;;;;;;;;X
EVT_8200003_DESC;After concluding our war with Japan we are left with sizeable portion of lands that were parts of China long before Empire of Japan started expansion there. The puppet governments of Manchuria and Inner Mongolia are defeated and we really do not have any strong reason for our continuous presence. There is no more a communist faction that we can support by giving them these lands and only imperialist and bloodthirsty followers of Chiang remained. Even though, can we really hold these lands perpetually? We may get rid of this burden and arrange a gift for Nationalists anyway.;;;;;;;;;;X
EVT_8200003_A;Give them these lands back;;;;;;;;;;X
EVT_8200003_B;It is in our interest not to give it up;;;;;;;;;;X
EVT_8200004_NAME;Getting back Chinese lands;;;;;;;;;;X
EVT_8200004_DESC;We have just received a word that the some of lands once held by anti-Japanese Comintern coalition are being given back to us. It fills us with joy to see that our comrades are giving us a hand in our perilous struggle for one red China.;;;;;;;;;;X
EVT_8200005_NAME;Getting back Chinese lands;;;;;;;;;;X
EVT_8200005_DESC;We have just received a word that the some of lands once held by anti-Japanese Comintern coalition are being given back to us. Even though there is little love between us and the Reds, it's good to see they are honoring the long Chinese supremacy over these lands.;;;;;;;;;;X
EVT_8200006_NAME;Soviet support for Communist China;;;;;;;;;;X
EVT_8200006_DESC;We already won on the Far Eastern Front against retreating leftovers of once mighty Japan. Having amassed sizeable troops and supplies in the regions of Manchuria and Korea we can play roles of kingmakers in the struggle of supremacy over China. Communists under Mao are desperately waiting for much needed support that could balance out the help that Chiang receives from America. Nevertheless, we shouldn't probably give Mao more than limited support or else we may fear counteraction of the United States.;;;;;;;;;;X
EVT_8200006_A;Give limited support (supplies only);;;;;;;;;;X
EVT_8200006_B;Give no support;;;;;;;;;;X
EVT_8200006_C;Give considerable support (supplies and troops);;;;;;;;;;X
EVT_8200006_D;Propose alliance!;;;;;;;;;;X
EVT_8200007_NAME;Soviet limited support;;;;;;;;;;X
EVT_8200007_DESC;We received limited support from the Soviet Union - old trucks and some supplies from the defeated Kwantung Army. While it is not what we may have dreamt about, every help is vital in this war.;;;;;;;;;;X
EVT_8200007_A;We will put it to good use;;;;;;;;;;X
EVT_8200008_NAME;Soviet considerable support;;;;;;;;;;X
EVT_8200008_DESC;We received considerable support from the Soviet Union - transportation equipment, a lot of supplies and fully-armed divisions of volunteers. Our chances in this war get another boost.;;;;;;;;;;X
EVT_8200008_A;We will put it to good use;;;;;;;;;;X
EVT_8200009_NAME;Total Soviet support;;;;;;;;;;X
EVT_8200009_DESC;We received considerable support from the Soviet Union - transportation equipment, a lot of supplies and fully-armed divisions of volunteers. But what is the most important, we have a unique possibility to enter the war together to unite our forces. Mind however that the US and other capitalist countries of the West may not take this open alliance lightly.;;;;;;;;;;X
EVT_8200009_A;Alliance of the working class!;;;;;;;;;;X
EVT_8200009_B;We have a different vision of Communism;;;;;;;;;;X
EVT_8200010_NAME;American proposal of temporary ceasefire in China;;;;;;;;;;X
EVT_8200010_DESC;United States were actively seeking resolution to the Chinese problem. To further this goal they sent George C. Marshall, a renowned military leader, with a mission to let both sides negotiate and ultimately end the civil war that was on temporary hold. Marshall arrived in China on December 20, 1945. His goal was to unify the Nationalists and Communists with the hope that a strong, non-Communist China, would act as a bulwark against the encroachment of the Soviet Union. Immediately, Marshall drew both sides into negotiations which would last for nearly two years.;;;;;;;;;;X
EVT_8200010_A;Propose ceasefire;;;;;;;;;;X
EVT_8200010_B;Let's leave matters as they are;;;;;;;;;;X
EVT_8200011_NAME;Temporary ceasefire;;;;;;;;;;X
EVT_8200011_DESC;A critical event was the January 1946 cease fire mediated by George Marshall. Contrary to the wish of its proponent, it benefited Mao greatly and bought time for Communists to gather fruits of Soviet support and use equipment left by the Japanese. It made the future war much tougher for Nationalists also because some of the former warlords and former Japanese collaborators who weren't getting paid anymore switched sides.;;;;;;;;;;X
EVT_8200011_A;Agree;;;;;;;;;;X
EVT_8200011_B;Disagree;;;;;;;;;;X
EVT_8200012_NAME;Temporary ceasefire;;;;;;;;;;X
EVT_8200012_DESC;A critical event was the January 1946 cease fire mediated by George Marshall. Contrary to the wish of its proponent, it benefited Mao greatly and bought time for Communists to gather fruits of Soviet support and use equipment left by the Japanese. It made the future war much tougher for Nationalists also because some of the former warlords and former Japanese collaborators who weren't getting paid anymore switched sides.;;;;;;;;;;X
EVT_8200012_A;Agree;;;;;;;;;;X
EVT_8200012_B;Disagree;;;;;;;;;;X
EVT_8200013_NAME;Temporary ceasefire of 1946;;;;;;;;;;X
EVT_8200013_DESC;The ceasefire between Nationalist and Communist factions in China was mediated by George Marshall as the first achievements of his ultimately failed peace mission. Contrary to the wish of its proponent, it benefited Mao greatly and bought time for Communists to gather fruits of Soviet support and use equipment left by the Japanese. It made the future war much tougher for Nationalists also because some of the former warlords and former Japanese collaborators who weren't getting paid anymore switched sides.;;;;;;;;;;X
EVT_8200013_A;At least it's peace for now;;;;;;;;;;X
EVT_8200014_NAME;End of temporary ceasefire of 1946;;;;;;;;;;X
EVT_8200014_DESC;In spite of ceasefire agreement, the situation between Chiang's and Mao's factions in China was tense. The negotations were fruitless and after a long year of talks it became clear that this non-agression deal serves no-one's interests. Significant agreements failed to appear, as both sides used the time to further prepare themselves for the ensuing conflict. Finally, exasperated with the failure of the negotiations, Marshall left China.;;;;;;;;;;X
EVT_8200014_A;We sense the war coming;;;;;;;;;;X
EVT_8200020_NAME;Continue Marshall Mission;;;;;;;;;;X
EVT_8200020_DESC;Mission of George Marshall, which was to bring peace to China and reconcile both sides of the conflict, continued throughout 1946 and 1947 even if it brought no tangible results. Still, Americans hoped for the slim chance that the warring parties can forget their differences and create a unity government for the whole China.;;;;;;;;;;X
EVT_8200020_A;Try to continue peace talks;;;;;;;;;;X
EVT_8200020_B;Don't bother, it's a lost cause;;;;;;;;;;X
EVT_8200021_NAME;Proposal of unity government;;;;;;;;;;X
EVT_8200021_DESC;Americans, who acted as mediators, had in mind a common government for the whole China which could help in reining in hardline communists and could adopt a moderate program. The proposal was hard to accept for Kuomintang which for years dealt harshly with leftists in their lines and even harder for Communists who felt they became strong enough to try military resolution and couldn't accept entering the deal on equal terms.;;;;;;;;;;X
EVT_8200021_A;We find nothing in common;;;;;;;;;;X
EVT_8200021_B;Accept unity government;;;;;;;;;;X
EVT_8200023_NAME;Chinese Unity Government;;;;;;;;;;X
EVT_8200023_DESC;Hard negotations succeeded and both Nationalist and Communists agreed to hedge their bets and form a unified government that will govern the whole country from Nanking. That means that we have to accept a sizeable group of communist politicians, activists and military leaders in our ranks which will undoubtedly be hard to manage. This may be the only chance of achieving unity, though.;;;;;;;;;;X
EVT_8200023_A;A government for whole China;;;;;;;;;;X
EVT_8200024_NAME;Final unification of China?;;;;;;;;;;X
EVT_8200024_DESC;Communists are taking part in the unity government but it's a love and hate relationship. The work of cooperative commissions becomes harder and both sides display even more and more confrontative behavior. Chiang and his close advisors feel that the system is crumbling and he must act quick if the unification process is to succeed. On the nearest assembly of the all-China parliament he is going to demand that Communists disband their militias and accept governmental administration in their deepest strongholds. The proposal has a slim chance of success but by no means it's a sensible demand and Communist moderates may prevail to accept our terms.;;;;;;;;;;X
EVT_8200024_A;Present an ultimatum;;;;;;;;;;X
EVT_8200024_B;Make just a suggestion;;;;;;;;;;X
EVT_8200025_NAME;Chiang's ultimatum;;;;;;;;;;X
EVT_8200025_DESC;We are taking part in the unity government but it's a love and hate relationship. The work of cooperative commissions becomes harder and both sides display even more and more confrontative behavior. Chiang, probably feeling that the system is crumbling, demanded that we disband our militias and accept governmental administration in our deepest strongholds. This proposal seems outrageous as we will give up our primary means of influence but some of our moderate comrades, or right-wing traitors as we may call them, discuss this possibility. The nation grew weary of constant warfare but will we allow to cave in and serve imperialist interests once more?;;;;;;;;;;X
EVT_8200025_A;React with force on those despicable demands;;;;;;;;;;X
EVT_8200025_B;Reject it and leave the government;;;;;;;;;;X
EVT_8200025_C;Accept unity government (Game Over);;;;;;;;;;X
EVT_8200026_NAME;Chiang's proposal;;;;;;;;;;X
EVT_8200026_DESC;We are taking part in the unity government but it's a love and hate relationship. The work of cooperative commissions becomes harder and both sides display even more and more confrontative behavior. Chiang, probably feeling that the system is crumbling, started a discussion aimed at making us disband our militias and accept governmental administration in our deepest strongholds. This proposal seems outrageous as we will give up our primary means of influence but some of our moderate comrades, or right-wing traitors as we may call them, discuss this possibility. The nation grew weary of constant warfare but will we allow to cave in and serve imperialist interests once more?;;;;;;;;;;X
EVT_8200026_A;Reject it and leave the government;;;;;;;;;;X
EVT_8200026_B;Accept unity government (Game Over);;;;;;;;;;X
EVT_8200027_NAME;Unity government in one China;;;;;;;;;;X
EVT_8200027_DESC;When Marshall began his mediation in China it seemed that it would be pointless in a country divided between two great forces and a multitude of smaller groups of interest. The Chinese, thanks to persistence of Chiang and sidelining of Mao's far-left circles, managed to reconcile their differences and the Communist militias, which have fough a partisan war for 20 years, are disbanding in this very moment. It's no doubt that the country will wait several years for full stability but at least it will be unified again.;;;;;;;;;;X
EVT_8200027_A;Rejoice;;;;;;;;;;X
EVT_8200028_NAME;Communists leave unity government;;;;;;;;;;X
EVT_8200028_DESC;Communists decided they can no longer form a common government and left immediately the ongoing parliament assembly.;;;;;;;;;;X
EVT_8200030_NAME;Chinese Civil War;;;;;;;;;;X
EVT_8200030_DESC;Tensions between us and the Communist forces are mounting. It is hard to endure it any longer and there is a place for only one China - ours or theirs. We can carry out a full-scale attack and solve this conflict one and for all.;;;;;;;;;;X
EVT_8200030_A;It is time for total war!;;;;;;;;;;X
EVT_8200031_NAME;Chinese Civil War;;;;;;;;;;X
EVT_8200031_DESC;Tensions between us and the Nationalist forces are mounting. It is hard to endure it any longer and there is a place for only one China - ours or theirs. We can carry out a full-scale attack and solve this conflict one and for all.;;;;;;;;;;X
EVT_8200031_A;It is time for war!;;;;;;;;;;X
EVT_8200031_B;The time is not ripe;;;;;;;;;;X
EVT_8200032_NAME;Chinese Civil War;;;;;;;;;;X
EVT_8200032_DESC;Tensions between us and the Nationalist forces are mounting. It is hard to endure it any longer and there is a place for only one China - ours or theirs. We can carry out a full-scale attack and solve this conflict one and for all.;;;;;;;;;;X
EVT_8200032_A;It is time for war!;;;;;;;;;;X
EVT_8200032_B;The time is not ripe;;;;;;;;;;X
EVT_8200033_NAME;The Northeastern China IJA Arsenal;;;;;;;;;;X
EVT_8200033_DESC;After the surrender of Japan, a considerable amount of equipment remained in Northwestern China. While much of the better equipment the IJA garrisons used were shipped off to theaters in the Pacific and Southeast Asia, the supplies were still considerably better than what the average soldier had. Both Nationalist and Communist forces scrambled to collect as much of these resources before a possible renewal of the civil war.;;;;;;;;;;X
EVT_8200033_A;We get a lot of equipment;;;;;;;;;;X
EVT_8200033_B;We get some equipment;;;;;;;;;;X
EVT_8200033_C;We get little amounts of equipment;;;;;;;;;;X
EVT_8200034_NAME;The Northeastern China IJA Arsenal;;;;;;;;;;X
EVT_8200034_DESC;After the surrender of Japan, a considerable amount of equipment remained in Northwestern China. While much of the better equipment the IJA garrisons used were shipped off to theaters in the Pacific and Southeast Asia, the supplies were still considerably better than what the average soldier had. Both Nationalist and Communist forces scrambled to collect as much of these resources before a possible renewal of the civil war.;;;;;;;;;;X
EVT_8200034_A;We get a lot of equipment;;;;;;;;;;X
EVT_8200034_B;We get some equipment;;;;;;;;;;X
EVT_8200034_C;We get little amounts of equipment;;;;;;;;;;X
EVT_8200035_NAME;Delaying IJA Withdrawal;;;;;;;;;;X
EVT_8200035_DESC;A rapid withdraw of Japanese troops from Manchuria would leave us unprepared to administer the area and likely see it to fall to communist hands. Given Japan has already surrendered, should we seek agreement among the Allies for delaying the Japanese withdrawal from Manchuria until we can send some troops there?;;;;;;;;;;X
EVT_8200035_A;Seek support among the Allies;;;;;;;;;;X
EVT_8200035_B;Let IJA withdraw, it's a lost cause;;;;;;;;;;X
EVT_8200036_NAME;Support fro delaying Japanese withdrawal from China;;;;;;;;;;X
EVT_8200036_DESC;A rapid withdraw of Japanese troops from Manchuria would leave KMT unprepared to administer the area and likely see parts of it to fall to communist hands. Given that Japan has already surrendered, shall we help Chiang stabilize the area and allow Japanese troops to leave mainland gradually or shall we make them leave at once, as expected, but leave those provinces for various factions to control?;;;;;;;;;;X
EVT_8200036_A;Let KMT delay the Japanese;;;;;;;;;;X
EVT_8200036_B;The Japanese must leave at once!;;;;;;;;;;X
EVT_8200037_NAME;Support fro delaying Japanese withdrawal from China;;;;;;;;;;X
EVT_8200037_DESC;A rapid withdraw of Japanese troops from Manchuria would leave KMT unprepared to administer the area and likely see parts of it to fall to communist hands. Given that Japan has already surrendered, shall we help Chiang stabilize the area and allow Japanese troops to leave mainland gradually or shall we make them leave at once, as expected, but leave those provinces for various factions to control?;;;;;;;;;;X
EVT_8200037_A;Let KMT delay the Japanese;;;;;;;;;;X
EVT_8200037_B;The Japanese must leave at once!;;;;;;;;;;X
EVT_8200038_NAME;Support fro delaying Japanese withdrawal from China;;;;;;;;;;X
EVT_8200038_DESC;A rapid withdraw of Japanese troops from Manchuria would leave KMT unprepared to administer the area and likely see parts of it to fall to communist hands. Given that Japan has already surrendered, shall we help Chiang stabilize the area and allow Japanese troops to leave mainland gradually or shall we make them leave at once, as expected, but leave those provinces for various factions to control?;;;;;;;;;;X
EVT_8200038_A;Let KMT delay the Japanese;;;;;;;;;;X
EVT_8200038_B;The Japanese must leave at once!;;;;;;;;;;X
EVT_8200039_NAME;Power Vacuum;;;;;;;;;;X
EVT_8200039_DESC;After the war with the Japanese ended, Chiang Kai-shek quickly moved KMT troops to newly liberated areas to prevent Communist forces from receiving the Japanese surrender. Historically, the United States airlifted many KMT troops from central China to the Northeast (Manchuria). President Truman was very clear about what he described as 'using the Japanese to hold off the Communists'. Using the pretext of 'receiving the Japanese surrender', business interests within the KMT government occupied most of the banks, factories and commercial properties, which had previously been seized by the Imperial Japanese Army.;;;;;;;;;;X
EVT_8200039_A;OK;;;;;;;;;;X
EVT_8200040_NAME;Chinese Civil War erupts;;;;;;;;;;X
EVT_8200040_DESC;With the breakdown of talks, all-out war resumed. This stage is referred to in mainland China and Communist historiography as the 'War of Liberation'. On 20 July 1946, Chiang Kai-shek launched a large-scale assault on Communist territory with 113 brigades (1.6 million troops), this marked the final phase of the Chinese Civil War.;;;;;;;;;;X
EVT_8200040_A;To arms, comrades!;;;;;;;;;;X
EVT_8200041_NAME;Chinese Civil War erupts;;;;;;;;;;X
EVT_8200041_DESC;After the war, the unparalleled fervor and willingness to sacrifice of Communist troops waned and the Party started to consolidate its power. The country, once it stabilizes, will become a formidable force, yet the special bonuses the Communists received during the civil war are cancelled.;;;;;;;;;;X
EVT_8200041_A;To arms, comrades!;;;;;;;;;;X
EVT_8200042_NAME;Weaknesses of Kuomintang;;;;;;;;;;X
EVT_8200042_DESC;In spite of victory over Japan, our government became lax and cannot really fight corruption within our ranks. Also, we seem to be unable to win support of the masses as well as long-lasting support of numerous warlords still present in various provinces.;;;;;;;;;;X
EVT_8200042_A;Corruption runs rampant;;;;;;;;;;X
EVT_8200043_NAME;Weaknesses of Kuomintang;;;;;;;;;;X
EVT_8200043_DESC;In spite of victory over Japan, our government became lax and cannot really fight corruption within our ranks. Also, we seem to be unable to win support of the masses as well as long-lasting support of numerous warlords still present in various provinces.;;;;;;;;;;X
EVT_8200043_A;Corruption runs rampant;;;;;;;;;;X
EVT_8200044_NAME;American support for Kuomintang;;;;;;;;;;X
EVT_8200044_DESC;The United States strongly supported the Kuomintang forces. Over 50,000 Marines were sent to guard strategic sites, and 100,000 US troops were sent to Shandong. The US equipped and trained over 500,000 KMT troops, and transported KMT forces to occupy newly liberated zones, as well as to contain Communist controlled areas. American aid included substantial amounts of both new and surplus military supplies, additionally, loans worth hundreds of millions of dollars were made to the KMT. Within less than 2 years after the Sino-Japanese War, the KMT had received 4.43 billion dollars from the US - most of which was military aid.;;;;;;;;;;X
EVT_8200044_A;Provide considerable support;;;;;;;;;;X
EVT_8200044_B;No support;;;;;;;;;;X
EVT_8200044_C;Little support;;;;;;;;;;X
EVT_8200044_D;Propose full alliance;;;;;;;;;;X
EVT_8200045_NAME;American limited support;;;;;;;;;;X
EVT_8200045_DESC;In spite of numerous declarations of support and friendship, the Congress blocked the motion to provide strong support for our forces. There are supply transports and military advisors coming our way but it's less that we could hope for. It seems that United States are little troubled by the thought of Communist-dominated China...;;;;;;;;;;X
EVT_8200045_A;We'll put it to good use;;;;;;;;;;X
EVT_8200046_NAME;American considerable support;;;;;;;;;;X
EVT_8200046_DESC;The United States strongly supported the Kuomintang forces. Over 50,000 Marines were sent to guard strategic sites, and 100,000 US troops were sent to Shandong. The US equipped and trained over 500,000 KMT troops, and transported KMT forces to occupy newly liberated zones, as well as to contain Communist controlled areas. American aid included substantial amounts of both new and surplus military supplies, additionally, loans worth hundreds of millions of dollars were made to the KMT. Within less than 2 years after the Sino-Japanese War, the KMT had received 4.43 billion dollars from the US - most of which was military aid.;;;;;;;;;;X
EVT_8200046_A;We'll put it to good use;;;;;;;;;;X
EVT_8200047_NAME;American alliance proposal;;;;;;;;;;X
EVT_8200047_DESC;American administration originally planned sending us huge amounts of stockpiles and sharing military know-how with us but there was no talk of direct military involvement of allmighty American war machine. The last days changed everything and the US President ordered secret talks about sending American boys once more on the other side of the ocean. It's needless to say that we are thrilled by this possibility. Few concerned voices raise their feelings of even bigger dependence on the US and possibility of enraging the big neighbor, Soviet Union. Will we consider standpoint of those afraid people at all?;;;;;;;;;;X
EVT_8200047_A;Forge anticommunist alliance!;;;;;;;;;;X
EVT_8200047_B;We'll do it with our own hands;;;;;;;;;;X
EVT_8200050_NAME;Partisans in $PROVINCENAME$;;;;;;;;;;X
EVT_8200050_DESC;In most cases, the surrounding countryside and small towns had come under Communist influence long before the cities. Communists had considerable support among rural population and these masses flocked under their banners in thousands.;;;;;;;;;;X
EVT_8200050_A;Revolt!;;;;;;;;;;X
EVT_8200051_NAME;Partisans in Fuling;;;;;;;;;;X
EVT_8200052_NAME;Partisans in Ganzhou;;;;;;;;;;X
EVT_8200053_NAME;Partisans in Yibin;;;;;;;;;;X
EVT_8200054_NAME;Partisans in Hechi;;;;;;;;;;X
EVT_8200055_NAME;Partisans in Yichung;;;;;;;;;;X
EVT_8200056_NAME;Partisans in Guilin;;;;;;;;;;X
EVT_8200057_NAME;Partisans in Shangrao;;;;;;;;;;X
EVT_8200100_NAME;China united by force;;;;;;;;;;X
EVT_8200100_DESC;Communist rebels evaded our grasp for many years but eventually they are crushed. Kuomingtang will lead China to the new era, the prosperous one we hope.;;;;;;;;;;X
EVT_8200100_A;Rejoice;;;;;;;;;;X
EVT_8200101_NAME;The civil war seems lost;;;;;;;;;;X
EVT_8200101_DESC;Our complacency and military ineptitude proved deadly as the more efficient Communist forces pushed us away from the most of China. Thankfully, we still hold the island of Taiwan which we may use as a temporary capital and our bulwark against Mao's hordes. Maybe it is time to fall back there and hope that our adversaries won't follow.;;;;;;;;;;X
EVT_8200101_A;Fall back to Taiwan;;;;;;;;;;X
EVT_8200101_B;Hope for tides of war to turn;;;;;;;;;;X
EVT_8200102_NAME;The Civil War seems lost;;;;;;;;;;X
EVT_8200102_DESC;Our complacency and military ineptitude proved deadly as the more efficient Communist forces pushed us away from the most of China. We have nowhere to hide, nowhere to escape. There's little hope that Communists will show us much mercy but do we have an alternative idea?;;;;;;;;;;X
EVT_8200102_A;Surrender (Game Over);;;;;;;;;;X
EVT_8200102_B;Hope for tides of war to turn;;;;;;;;;;X
EVT_8200103_NAME;Establishment of the People's Republic;;;;;;;;;;X
EVT_8200103_DESC;Upon end of hostilities, Mao Zedong proclaimed the People's Republic of China with its capital at Beiping, which was renamed Beijing. Americans may be enraged but there's no more serious opposition to support within China, no one who may oppose our rule. There's one China, one authority over the whole territory and the civil war thankfully came to an end.;;;;;;;;;;X
EVT_8200103_A;Announce the victory!;;;;;;;;;;X
EVT_8200104_NAME;Establishment of the People's Republic;;;;;;;;;;X
EVT_8200104_DESC;The Kuomintang forces are in full retreat and the remaining group of their leaders ask for swift surrender. Upon end of hostilities, Mao Zedong proclaimed the People's Republic of China with its capital at Beiping, which was renamed Beijing. Americans may be enraged but there's no more serious opposition to support within China, no one who may oppose our rule. There's one China, one authority over the whole territory and the civil war thankfully came to an end.;;;;;;;;;;X
EVT_8200104_A;Announce the victory!;;;;;;;;;;X
EVT_8200104_B;Finish off marauders;;;;;;;;;;X
EVT_8200105_NAME;Establishment of the People's Republic;;;;;;;;;;X
EVT_8200105_DESC;Upon end of hostilities, Mao Zedong proclaimed the People's Republic of China with its capital at Beiping, which was renamed Beijing. Chiang Kai-shek and approximately 2 million Nationalist Chinese retreated from mainland China to the island of Taiwan. There remained only isolated pockets of resistance, notably in Sichuan (ending soon after the fall of Chengdu) and in the far south. This means that our victory is not absolute and for years to come we will have to cope with lack of internation recognition of Communist government. There's though little that we can do to change it, at least for now.;;;;;;;;;;X
EVT_8200105_A;Announce the victory!;;;;;;;;;;X
EVT_8200105_B;Push for Taiwan;;;;;;;;;;X
EVT_8200110_NAME;Warlords return to flock;;;;;;;;;;X
EVT_8200110_DESC;At the end of the civil war, some parts of China are still under control of warlords. Now, with the power consolidated in our hands and great military force at our disposal, they are no match for our troops. After showing our clear superiority in recent wars, petty warlords find any resistance attempt to be pointless and humbly ask for our pardon.;;;;;;;;;;X
EVT_8200110_A;Demand reintegration with China;;;;;;;;;;X
EVT_8200110_B;Leave then alone for the time beeing;;;;;;;;;;X
EVT_8200111_NAME;Warlords return to flock;;;;;;;;;;X
EVT_8200111_DESC;At the end of the civil war, some parts of China are still under control of warlords. Now, with the power consolidated in our hands and great military force at our disposal, they are no match for our troops. After showing our clear superiority in recent wars, petty warlords find any resistance attempt to be pointless and humbly ask for our pardon.;;;;;;;;;;X
EVT_8200111_A;Rejoice (Game Over)!;;;;;;;;;;X
EVT_8200111_B;We shall remain independent!;;;;;;;;;;X
EVT_8200120_NAME;End of intervention in China;;;;;;;;;;X
EVT_8200120_DESC;Our intervention in China, meant to support one of the sides in war, proved pointless. In spite of our military assistance, Kuomintang fought difficult struggle for united China and conceded defeat. It is even harder now to find a reason for our continuing engagement in this part of the world.;;;;;;;;;;X
EVT_8200120_A;Let's finish this pointless intervention;;;;;;;;;;X
EVT_8200121_NAME;End of intervention in China;;;;;;;;;;X
EVT_8200121_DESC;Our intervention in China, meant to support one of the sides in war, proved pointless. In spite of our military assistance, Communists fought difficult struggle for united China and conceded defeat. It is even harder now to find a reason for our continuing engagement in this part of the world.;;;;;;;;;;X
EVT_8200121_A;Let's finish this pointless intervention;;;;;;;;;;X
EVT_8200130_NAME;Disband militias;;;;;;;;;;X
EVT_8200130_DESC;The long period of turmoil and civil wars is over and partisans who for decades fought for their vision of China may finally sigh with relief. For all the auxiliary militia forces it is time to disband and return peasant to where they belong - to take care of their fields and homes.;;;;;;;;;;X
EVT_8200130_A;Let them return to homes;;;;;;;;;;X
EVT_8200130_B;Keep the national guard!;;;;;;;;;;X
EVT_8200131_NAME;Disband militias;;;;;;;;;;X
EVT_8200131_DESC;The long period of turmoil and civil wars is over and partisans who for decades fought for their vision of China may finally sigh with relief. For all the auxiliary militia forces it is time to disband and return peasant to where they belong - to take care of their fields and homes.;;;;;;;;;;X
EVT_8200131_A;Let them return to homes;;;;;;;;;;X
EVT_8200131_B;Keep the revolutionary guard!;;;;;;;;;;X
EVT_8200140_NAME;Chinese communists go their own way;;;;;;;;;;X
