EVTNAME800086;外交事件;;;;;;;;;x
EVTNAME800087;外交事件;;;;;;;;;x
EVTNAME800088;$FROMCOUNTRY$事变;;;;;;;;;x
EVTNAME800089;$FROMCOUNTRY$的侮辱;;;;;;;;;x
EVTNAME800090;$FROMCOUNTRY$拒绝接受;;;;;;;;;x
EVTNAME800091;$FROMCOUNTRY$接受;;;;;;;;;x
EVTNAME800092;$FROMCOUNTRY$被触怒;;;;;;;;;x
EVTNAME800093;$FROMCOUNTRY$退缩;;;;;;;;;x
EVTNAME800094;外交事件;;;;;;;;;x
EVTNAME800095;外交事件;;;;;;;;;x
EVTNAME800096;外交事件;;;;;;;;;x
EVTNAME800097;外交事件;;;;;;;;;x
EVTNAME800098;$COUNTRY_ADJ$公民在$FROMCOUNTRY$遇袭;;;;;;;;;x
EVTNAME800099;民族主义的胜利;;;;;;;;;x
EVTNAME800100;$COUNTRY_ADJ$爱国者;;;;;;;;;x
EVTNAME800101;$FROMCOUNTRY$煽动异见;;;;;;;;;x
EVTNAME800102;我们已经被发现;;;;;;;;;x
EVTNAME800110;皇家婚礼;;;;;;;;;x
EVTNAME800111;皇家婚礼;;;;;;;;;x
EVTNAME800112;继承人诞生了！;;;;;;;;;x
EVTNAME800113;介绍继承人;;;;;;;;;x
EVTNAME800114;介绍继承人;;;;;;;;;x
EVTNAME800115;质疑君主制;;;;;;;;;x
EVTNAME800116;地下报纸;;;;;;;;;x
EVTNAME8001160;报纸上的文章批评君主制;;;;;;;;;x
EVTNAME800117;$CAPITAL$游行;;;;;;;;;x
EVTNAME800118;推翻君主制;;;;;;;;;x
EVTNAME800119;革命党人被捕;;;;;;;;;x
EVTNAME800120;庆祝自由;;;;;;;;;x
EVTNAME800121;君主的权力;;;;;;;;;x
EVTNAME800122;投票权;;;;;;;;;x
EVTNAME800123;老守卫;;;;;;;;;x
EVTNAME800147;印度叛军逼迫妥协;;;;;;;;;x
EVTNAME800148;$FROMCOUNTRY$被赶出南亚;;;;;;;;;x
EVTNAME800149;$CAPITAL$叛乱风暴;;;;;;;;;x
EVTNAME800150;泛民族主义的胜利！;;;;;;;;;x
EVTNAME800151;$COUNTRY_ADJ$爱国者;;;;;;;;;x
EVTNAME800152;省份已被控制;;;;;;;;;x
EVTNAME80103;驻札大臣的要求;;;;;;;;;x
EVTNAME80110;北京条约;;;;;;;;;x
EVTNAME80111;东干盆地;;;;;;;;;x
EVTNAME80115;俄国的保护;;;;;;;;;x
EVTNAME80120;$STATENAME$的回族骚乱;;;;;;;;;x
EVTNAME80121;云南回变;;;;;;;;;x
EVTNAME80122;云南回变被镇压;;;;;;;;;x
EVTNAME80123;云南回变胜利！;;;;;;;;;x
EVTNAME80125;新疆回变;;;;;;;;;x
EVTNAME80126;新疆回变被镇压;;;;;;;;;x
EVTNAME80127;新疆回变胜利！;;;;;;;;;x
EVTNAME810055;$COUNTRY_ADJ$独立！;;;;;;;;;x
EVTNAME810056;新社会主义政权;;;;;;;;;x
EVTNAME810057;殖民政权被推翻！;;;;;;;;;x
EVTNAME85000;天主教徒在朝鲜遭到迫害;;;;;;;;;x
EVTNAME85001;$FROMCOUNTRY$要求报复;;;;;;;;;x
EVTNAME85002;$FROMCOUNTRY$抛弃$COUNTRY$;;;;;;;;;x
EVTNAME85003;$FROMCOUNTRY$放弃朝鲜;;;;;;;;;x
EVTNAME85004;$FROMCOUNTRY$将保护$COUNTRY$;;;;;;;;;x
EVTNAME85005;$FROMCOUNTRY$将保护朝鲜;;;;;;;;;x
EVTNAME85010;江华岛事件;;;;;;;;;x
EVTNAME85015;朝鲜人投降;;;;;;;;;x
EVTNAME85020;东学党之乱;;;;;;;;;x
EVTNAME85021;东学党之乱结束;;;;;;;;;x
EVTNAME85026;$FROMCOUNTRY$干涉朝鲜;;;;;;;;;x
EVTNAME85027;$FROMCOUNTRY_ADJ$军队进入汉城;;;;;;;;;x
EVTNAME85029;中国干涉朝鲜;;;;;;;;;x
EVTNAME880010;$STATENAME$的反动派;;;;;;;;;x
EVTNAME880011;反动派支持下滑;;;;;;;;;x
EVTNAME880012;$PROVINCENAME$的反动派;;;;;;;;;x
EVTNAME880020;$STATENAME$的保守派;;;;;;;;;x
EVTNAME880021;保守派支持下滑;;;;;;;;;x
EVTNAME880022;$PROVINCENAME$的保守派;;;;;;;;;x
EVTNAME880030;$STATENAME$的自由派;;;;;;;;;x
EVTNAME880031;自由派支持下滑;;;;;;;;;x
EVTNAME880032;$PROVINCENAME$的自由派;;;;;;;;;x
EVTNAME880040;$STATENAME$的无政府主义派;;;;;;;;;x
EVTNAME880041;无政府主义派支持下滑;;;;;;;;;x
EVTNAME880042;$PROVINCENAME$的无政府主义派;;;;;;;;;x
EVTNAME880050;$STATENAME$的社会党;;;;;;;;;x
EVTNAME880051;社会党支持下滑;;;;;;;;;x
EVTNAME880052;$PROVINCENAME$的社会党;;;;;;;;;x
EVTNAME880060;$STATENAME$的共产党;;;;;;;;;x
EVTNAME880061;共产党支持下滑;;;;;;;;;x
EVTNAME880062;$PROVINCENAME$的共产党;;;;;;;;;x
EVTNAME880070;$STATENAME$的法西斯;;;;;;;;;x
EVTNAME880071;法西斯支持下滑;;;;;;;;;x
EVTNAME880072;$PROVINCENAME$的法西斯;;;;;;;;;x
EVTNAME880130;丑闻震撼反动派;;;;;;;;;x
EVTNAME880140;丑闻震撼保守派;;;;;;;;;x
EVTNAME880150;丑闻震撼自由派;;;;;;;;;x
EVTNAME880160;丑闻震撼无政府主义派;;;;;;;;;x
EVTNAME880170;丑闻震撼社会党;;;;;;;;;x
EVTNAME880180;丑闻震撼共产党;;;;;;;;;x
EVTNAME880190;丑闻震撼法西斯;;;;;;;;;x
EVTNAME880200;严重后果;;;;;;;;;x
EVTNAME880210;新证据进一步丑化丑闻;;;;;;;;;x
EVTNAME880270;列车事故！;;;;;;;;;x
EVTNAME880280;军用火车事故！;;;;;;;;;x
EVTNAME880290;飞机坠毁！;;;;;;;;;x
EVTNAME880300;齐柏林飞艇爆炸！;;;;;;;;;x
EVTNAME9;The Good Friday Agreement;;;;;;;;;x
EVTNAME90000;$CB_TARGET_NAME_ADJ$威胁;;;;;;;;;x
EVTNAME90001;对$CB_TARGET_NAME$的军事行动;;;;;;;;;x
EVTNAME90002;残暴的$CB_TARGET_NAME$;;;;;;;;;x
EVTNAME90003;残暴的$CB_TARGET_NAME$;;;;;;;;;x
EVTNAME90004;保护$CB_TARGET_NAME$;;;;;;;;;x
EVTNAME90005;在$CB_TARGET_NAME_ADJ$惨败;;;;;;;;;x
EVTNAME90006;终结$CB_TARGET_NAME_ADJ$帝国主义政策;;;;;;;;;x
EVTNAME90007;殖民挫折;;;;;;;;;x
EVTNAME90008;行动的时候到了！;;;;;;;;;x
EVTNAME90009;误入歧途的蠢货！;;;;;;;;;x
EVTNAME90016;费迪南德大公遇刺身亡;;;;;;;;;x
EVTNAME90017;匈牙利问题;;;;;;;;;x
EVTNAME90018;伦巴第问题;;;;;;;;;x
EVTNAME90019;克罗地亚问题;;;;;;;;;x
EVTNAME90020;斯洛文尼亚问题;;;;;;;;;x
EVTNAME90021;波西米亚问题;;;;;;;;;x
EVTNAME90022;斯洛伐克问题;;;;;;;;;x
EVTNAME90023;$COUNTRY$被授予自治权;;;;;;;;;x
EVTNAME90025;突尼斯独立;;;;;;;;;x
EVTNAME90026;青年奥斯曼党人;;;;;;;;;x
EVTNAME90027;希腊索取色萨利;;;;;;;;;x
EVTNAME90028;塞尔维亚提出要求;;;;;;;;;x
EVTNAME90029;保加利亚独立？;;;;;;;;;x
EVTNAME90030;阿尔巴尼亚独立？;;;;;;;;;x
EVTNAME90031;波斯尼亚独立？;;;;;;;;;x
EVTNAME90032;伊拉克独立？;;;;;;;;;x
EVTNAME90033;克里特独立？;;;;;;;;;x
EVTNAME90034;回归希腊;;;;;;;;;x
EVTNAME90035;黑山提出要求;;;;;;;;;x
EVTNAME90036;巴尔干的自由;;;;;;;;;x
EVTNAME90038;普隆比埃协定;;;;;;;;;x
EVTNAME90040;印度兵变;;;;;;;;;x
EVTNAME90041;加利西亚的屠杀;;;;;;;;;x
EVTNAME90050;兼并石勒苏益格;;;;;;;;;x
EVTNAME90051;兼并荷尔斯泰因;;;;;;;;;x
EVTNAME90052;石勒苏益格-荷尔斯泰因在我们控制之下;;;;;;;;;x
EVTNAME90053;十一月宪法;;;;;;;;;x
EVTNAME90054;石勒苏益格-荷尔斯泰因问题;;;;;;;;;x
EVTNAME90057;指望$FROMCOUNTRY$？;;;;;;;;;x
EVTNAME90060;东方问题;;;;;;;;;x
EVTNAME90061;会议计划;;;;;;;;;x
EVTNAME90062;$FROMCOUNTRY$号召开会;;;;;;;;;x
EVTNAME90063;$FROMCOUNTRY$号召开会;;;;;;;;;x
EVTNAME90064;$FROMCOUNTRY$号召开会;;;;;;;;;x
EVTNAME90065;$CAPITAL$会议：保持帝国强大;;;;;;;;;x
EVTNAME90066;$CAPITAL$会议：维持巴尔干稳定;;;;;;;;;x
EVTNAME90067;会议要求;;;;;;;;;x
EVTNAME90068;会议要求;;;;;;;;;x
EVTNAME90069;$FROMCOUNTRY$接受要求;;;;;;;;;x
EVTNAME90070;$FROMCOUNTRY$接受要求;;;;;;;;;x
EVTNAME90071;$FROMCOUNTRY$抵制要求;;;;;;;;;x
EVTNAME90075;埃及的命运;;;;;;;;;x
EVTNAME90076;东方危机;;;;;;;;;x
EVTNAME90077;与帝国谈判;;;;;;;;;x
EVTNAME90078;埃及同意;;;;;;;;;x
EVTNAME90079;埃及拒绝;;;;;;;;;x
EVTNAME90080;埃及的黎凡特;;;;;;;;;x
EVTNAME90081;埃及战败;;;;;;;;;x
EVTNAME90082;反抗奥斯曼统治的叛乱;;;;;;;;;x
EVTNAME90083;对埃及战败的不满;;;;;;;;;x
EVTNAME90084;$FROMCOUNTRY$拒绝埃及投降;;;;;;;;;x
EVTNAME90085;东方危机;;;;;;;;;x
EVTNAME90086;$FROMCOUNTRY$支持帝国;;;;;;;;;x
EVTNAME90087;埃及陨落;;;;;;;;;x
EVTNAME90088;埃及投降;;;;;;;;;x
EVTNAME90089;东方危机结束;;;;;;;;;x
EVTNAME90090;东方危机;;;;;;;;;x
EVTNAME90091;$FROMCOUNTRY$支持埃及;;;;;;;;;x
EVTNAME90092;$FROMCOUNTRY$支持埃及;;;;;;;;;x
EVTNAME90093;$FROMCOUNTRY$要求停止支持;;;;;;;;;x
EVTNAME90100;渴望出版自由;;;;;;;;;x
EVTNAME90101;撕毁承诺;;;;;;;;;x
EVTNAME90102;渴望集会自由;;;;;;;;;x
EVTNAME90104;渴望建立工会;;;;;;;;;x
EVTNAME90110;蒙特克里斯蒂宣言;;;;;;;;;x
EVTNAME90115;缅因号事件;;;;;;;;;x
EVTNAME90120;宣传运动;;;;;;;;;x
EVTNAME90125;卡迪普南;;;;;;;;;x
EVTNAME90132;西班牙拒绝;;;;;;;;;x
EVTNAME90133;古巴是我们的;;;;;;;;;x
EVTNAME90135;拉雷斯之泣;;;;;;;;;x
EVTNAME90140;尧科之变;;;;;;;;;x
EVTNAME90900;天朝上国;;;;;;;;;x
EVTNAME90902;中华人民共和国宣告成立;;;;;;;;;x
EVTNAME90903;撤退到台湾;;;;;;;;;x
EVTNAME90904;国民党逃往台湾;;;;;;;;;x
EVTNAME90905;支援台湾;;;;;;;;;x
EVTNAME90950;没收资产！;;;;;;;;;x
EVTNAME95026;利比里亚独立;;;;;;;;;x
EVTNAME95076;一月起义;;;;;;;;;x
EVTNAME95085;芬兰问题;;;;;;;;;x
EVTNAME95095;挪威独立;;;;;;;;;x
EVTNAME95200;土库曼民族主义;;;;;;;;;x
EVTNAME95201;哈萨克民族主义;;;;;;;;;x
EVTNAME95205;乌兹别克民族主义;;;;;;;;;x
EVTNAME95206;重新宣称乌兹别克土地的主权;;;;;;;;;x
EVTNAME95210;塔吉克民族主义;;;;;;;;;x
EVTNAME95215;吉尔吉斯民族主义;;;;;;;;;x
EVTNAME95216;重新宣称吉尔吉斯土地的主权;;;;;;;;;x
EVTNAME95250;白色大君;;;;;;;;;x
EVTNAME95251;荷兰东印度公司;;;;;;;;;x
EVTNAME95255;印度尼西亚统一;;;;;;;;;x
EVTNAME95260;不合的众国;;;;;;;;;x
EVTNAME95261;自由之子;;;;;;;;;x
EVTNAME95262;联邦重生！;;;;;;;;;x
EVTNAME95265;费城宣言;;;;;;;;;x
EVTNAME95266;$STATENAME$的代表大会;;;;;;;;;x
EVTNAME95267;新邦联;;;;;;;;;x
EVTNAME95269;俄勒冈的脱离;;;;;;;;;x
EVTNAME95271;科罗拉多宣言;;;;;;;;;x
EVTNAME95273;芝加哥宣言;;;;;;;;;x
EVTNAME95275;达科他共和国;;;;;;;;;x
EVTNAME95277;普韦布洛共和国;;;;;;;;;x
EVTNAME95278;摩尔门宣言;;;;;;;;;x
EVTNAME95279;旧金山宣言;;;;;;;;;x
EVTNAME95280;德克萨斯独立;;;;;;;;;x
EVTNAME95281;波士顿宣言;;;;;;;;;x
EVTNAME95282;阿拉斯加宣言;;;;;;;;;x
EVTNAME95283;火奴鲁鲁宣言;;;;;;;;;x
EVTNAME95315;加入加拿大联邦？;;;;;;;;;x
EVTNAME95316;$FROMCOUNTRY$要求加入加拿大;;;;;;;;;x
EVTNAME95500;$YEAR$年$CAPITAL$会议;;;;;;;;;x
EVTNAME95501;瓜分非洲;;;;;;;;;x
EVTNAME95502;殖民主义时代;;;;;;;;;x
EVTNAME95503;身处现代的$COUNTRY$;;;;;;;;;x
EVTNAME95504;$COUNTRY_ADJ$圣战;;;;;;;;;x
EVTNAME95505;帝国主义降临$COUNTRY$;;;;;;;;;x
EVTNAME95506;$FROMCOUNTRY$成为保护国？;;;;;;;;;x
EVTNAME95507;国民被从$FROMCOUNTRY$驱逐;;;;;;;;;x
EVTNAME95508;阿萨布：金钱与港口;;;;;;;;;x
EVTNAME95510;厄立特里亚叛乱;;;;;;;;;x
EVTNAME95512;王侯纷争时代;;;;;;;;;x
EVTNAME95514;埃塞俄比亚的统治;;;;;;;;;x
EVTNAME95610;大博弈;;;;;;;;;x
EVTNAME95612;$COUNTRY$大博弈;;;;;;;;;x
EVTNAME95613;$FROMCOUNTRY_ADJ$边界事件;;;;;;;;;x
EVTNAME95614;与$FROMCOUNTRY$和谈;;;;;;;;;x
EVTNAME95616;$FROMCOUNTRY_ADJ$信条;;;;;;;;;x
EVTNAME95640;法国传教士遭受迫害;;;;;;;;;x
EVTNAME95641;$FROMCOUNTRY_ADJ$要求;;;;;;;;;x
EVTNAME95645;柬埔寨的宗主权;;;;;;;;;x
EVTNAME95646;柬埔寨国王;;;;;;;;;x
EVTNAME95650;法属印度支那;;;;;;;;;x
EVTNAME95655;不平等条约;;;;;;;;;x
EVTNAME96000;战争降临;;;;;;;;;x
EVTNAME96004;战争的要求;;;;;;;;;x
EVTNAME96005;这一切都是徒劳吗？;;;;;;;;;x
EVTNAME96006;全面崩溃;;;;;;;;;x
EVTNAME96010;$CAPITAL$条约;;;;;;;;;x
EVTNAME96013;$FROMCOUNTRY$解体;;;;;;;;;x
EVTNAME96014;$FROMCOUNTRY$解体;;;;;;;;;x
EVTNAME96015;$COUNTRY_ADJ$自由;;;;;;;;;x
EVTNAME96016;$FROMCOUNTRY_ADJ$殖民地;;;;;;;;;x
EVTNAME96020;战争已经结束了;;;;;;;;;x
EVTNAME96025;我敌人的敌人;;;;;;;;;x
EVTNAME96030;战争的阴影;;;;;;;;;x
EVTNAME96031;$FROMCOUNTRY$接受提议;;;;;;;;;x
EVTNAME96065;太可恶了！;;;;;;;;;x
EVTNAME96066;暗杀！;;;;;;;;;x
EVTNAME96070;$COUNTRY_ADJ殖民地;;;;;;;;;x
EVTNAME96071;$FROMCOUNTRY_ADJ$殖民地转让;;;;;;;;;x
EVTNAME96085;$COUNTRY_ADJ$新政府;;;;;;;;;x
EVTNAME96090;$COUNTRY_ADJ$君主制终结;;;;;;;;;x
EVTNAME96100;阿拉伯起义;;;;;;;;;x
EVTNAME96101;$COUNTRY_ADJ$自治;;;;;;;;;x
EVTNAME96105;阿拉伯起义结束;;;;;;;;;x
EVTNAME96106;$PROVINCENAME$阿拉伯起义;;;;;;;;;x
EVTNAME96107;$PROVINCENAME$贝都因人起义;;;;;;;;;x
EVTNAME96110;沙特皇室回归;;;;;;;;;x
EVTNAME96115;希贾兹的统治;;;;;;;;;x
EVTNAME96120;拉希德家族;;;;;;;;;x
EVTNAME96121;沙特王室;;;;;;;;;x
EVTNAME96130;恶名的代价;;;;;;;;;x
EVTNAME96131;紧张局势缓解;;;;;;;;;x
EVTNAME96136;$FROMCOUNTRY_ADJ$最后通牒;;;;;;;;;x
EVTNAME96141;$FROMCOUNTRY$加入战争;;;;;;;;;x
EVTNAME96150;$COUNTRY$凯旋;;;;;;;;;x
EVTNAME96165;意大利统一;;;;;;;;;x
EVTNAME96170;复兴运动;;;;;;;;;x
EVTNAME96215;印度民族主义者的胜利！;;;;;;;;;x
EVTNAME97000;玛丽亚?丰特革命;;;;;;;;;x
EVTNAME97001;$PROVINCENAME$农民起义;;;;;;;;;x
EVTNAME97002;辛亥革命结束;;;;;;;;;x
EVTNAME97003;十面楚歌;;;;;;;;;x
EVTNAME97006;占领安哥拉;;;;;;;;;x
EVTNAME97007;占领莫桑比克;;;;;;;;;x
EVTNAME97010;葡萄牙殖民地;;;;;;;;;x
EVTNAME97011;$FROMCOUNTRY$接受提议;;;;;;;;;x
EVTNAME97012;$FROMCOUNTRY$已拒绝！;;;;;;;;;x
EVTNAME97015;刺杀国王卡洛斯一世;;;;;;;;;x
EVTNAME97020;共和党政变;;;;;;;;;x
EVTNAME97050;秘鲁-玻利维亚邦联;;;;;;;;;x
EVTNAME97055;邦联的终结;;;;;;;;;x
EVTNAME97060;乌拉圭冲突;;;;;;;;;x
EVTNAME97061;$FROMCOUNTRY_ADJ$最后通牒;;;;;;;;;x
EVTNAME97062;乌拉圭拒绝最后通牒;;;;;;;;;x
EVTNAME97065;我们必须屈服;;;;;;;;;x
EVTNAME97066;白人投降;;;;;;;;;x
EVTNAME97070;奴隶制宪章;;;;;;;;;x
EVTNAME97075;保守主义时代;;;;;;;;;x
EVTNAME97076;殖民塔劳阿卡;;;;;;;;;x
EVTNAME97080;占领阿劳卡尼亚;;;;;;;;;x
EVTNAME97085;征服沙漠;;;;;;;;;x
EVTNAME97086;平定$PROVINCENAME$;;;;;;;;;x
EVTNAME97090;阿根廷 - 智利边界条约;;;;;;;;;x
EVTNAME97100;$STATENAME$的$PROVINCECULTURE$叛乱;;;;;;;;;x
EVTNAME97105;排外叛乱;;;;;;;;;x
EVTNAME97106;控制$COUNTRY_ADJ$印度;;;;;;;;;x
EVTNAME97107;屈服于英国;;;;;;;;;x
EVTNAME97110;印度民族主义的兴起;;;;;;;;;x
EVTNAME97115;王公之死;;;;;;;;;x
EVTNAME97120;从印度撤离？;;;;;;;;;x
EVTNAME97121;$FROMCOUNTRY$从印度撤离!;;;;;;;;;x
EVTNAME97150;塔兰博事件;;;;;;;;;x
EVTNAME97153;西班牙皇家代表;;;;;;;;;x
EVTNAME97155;屈服于西班牙;;;;;;;;;x
EVTNAME97156;$FROMCOUNTRY$屈服;;;;;;;;;x
EVTNAME97160;帝国主义回归;;;;;;;;;x
EVTNAME97161;$FROMCOUNTRY$抗议;;;;;;;;;x
EVTNAME97165;求助于美国？;;;;;;;;;x
EVTNAME97166;$FROMCOUNTRY$请求援助;;;;;;;;;x
EVTNAME97170;马赫迪派起义;;;;;;;;;x
EVTNAME97171;$PROVINCENAME$的马赫迪派;;;;;;;;;x
EVTNAME97175;$STATENAME$的混乱;;;;;;;;;x
EVTNAME97180;回到我们的土地上;;;;;;;;;x
EVTNAME97181;$STATENAME$殖民地起义;;;;;;;;;x
EVTNAME97500;圣地的主权权威;;;;;;;;;x
EVTNAME97501;$FROMCOUNTRY$拒绝了我们的要求;;;;;;;;;x
EVTNAME97502;法国屈服;;;;;;;;;x
EVTNAME97504;$FROMCOUNTRY$接受提议;;;;;;;;;x
EVTNAME97505;法国当局在圣地;;;;;;;;;x
EVTNAME97507;战争失败;;;;;;;;;x
EVTNAME97508;$FROMCOUNTRY_ADJ$投降;;;;;;;;;x
EVTNAME97510;巴黎条约;;;;;;;;;x
EVTNAME97515;罗马尼亚独立;;;;;;;;;x
EVTNAME97517;俄罗斯已同意;;;;;;;;;x
EVTNAME97518;俄罗斯拒绝;;;;;;;;;x
EVTNAME97550;中美洲联邦;;;;;;;;;x
EVTNAME97551;哥斯达黎加宣布独立;;;;;;;;;x
EVTNAME97552;尼加拉瓜宣布独立;;;;;;;;;x
EVTNAME975520;萨尔瓦多宣布独立;;;;;;;;;x
EVTNAME975521;洪都拉斯宣布独立;;;;;;;;;x
EVTNAME97553;萨尔瓦多的秩序恢复;;;;;;;;;x
EVTNAME97554;洪都拉斯的秩序恢复;;;;;;;;;x
EVTNAME97555;尼加拉瓜的秩序恢复;;;;;;;;;x
EVTNAME97556;哥斯达黎加的秩序恢复;;;;;;;;;x
EVTNAME97560;联邦终结？;;;;;;;;;x
EVTNAME97561;$CAPITAL$叛军;;;;;;;;;x
EVTNAME97562;$CAPITAL$被焚毁;;;;;;;;;x
EVTNAME97565;Call For Help!;;;;;;;;;x
EVTNAME97566;$FROMCOUNTRY$的麻烦;;;;;;;;;x
EVTNAME97567;Danger Passed;;;;;;;;;x
EVTNAME97570;Native Unrest in $STATENAME$;;;;;;;;;x
EVTNAME97600;锁国;;;;;;;;;x
EVTNAME97601;兰学;;;;;;;;;x
EVTNAME97605;黑船;;;;;;;;;x
EVTNAME97606;海军准将佩里载誉而归;;;;;;;;;x
EVTNAME97607;日本人目中无人！;;;;;;;;;x
EVTNAME97608;日本人投降？;;;;;;;;;x
EVTNAME97609;日本人已经投降;;;;;;;;;x
EVTNAME97610;日本人已经拒绝！;;;;;;;;;x
EVTNAME97615;尊皇攘夷;;;;;;;;;x
EVTNAME97616;$PROVINCENAME$事件;;;;;;;;;x
EVTNAME97617;攘夷布告;;;;;;;;;x
EVTNAME97620;家定去世;;;;;;;;;x
EVTNAME97621;德川庆喜继任将军;;;;;;;;;x
EVTNAME97623;德川家茂继任将军;;;;;;;;;x
EVTNAME97625;樱田门外之变;;;;;;;;;x
EVTNAME97630;孝明天皇驾崩;;;;;;;;;x
EVTNAME97635;对幕府的抗议;;;;;;;;;x
EVTNAME97640;明治之乱;;;;;;;;;x
EVTNAME97645;败北;;;;;;;;;x
EVTNAME97646;明治维新;;;;;;;;;x
EVTNAME97648;东方的新都？;;;;;;;;;x
EVTNAME97650;败北;;;;;;;;;x
EVTNAME97651;德川获胜;;;;;;;;;x
EVTNAME97660;大正时代;;;;;;;;;x
EVTNAME97665;西南战争;;;;;;;;;x
EVTNAME97670;北方群岛;;;;;;;;;x
EVTNAME97673;进步的道路;;;;;;;;;x
EVTNAME97674;进步阵线;;;;;;;;;x
EVTNAME97675;利益线;;;;;;;;;x
EVTNAME97676;与$FROMCOUNTRY开战！;;;;;;;;;x
EVTNAME97677;朝鲜问题;;;;;;;;;x
EVTNAME97678;台湾问题;;;;;;;;;x
EVTNAME97679;$FROMCOUNTRY_ADJ$要求;;;;;;;;;x
EVTNAME98007;匈牙利革命;;;;;;;;;x
EVTNAME98008;捷克激进人士试图政变;;;;;;;;;x
EVTNAME98100;阶梯阴谋;;;;;;;;;x
EVTNAME98105;雅拉的哭泣;;;;;;;;;x
EVTNAME98200;布尔人大迁徙;;;;;;;;;x
EVTNAME98205;牛车阵入侵;;;;;;;;;x
EVTNAME98206;血河之战;;;;;;;;;x
EVTNAME98207;纳塔利亚共和国;;;;;;;;;x
EVTNAME98210;$COUNTRY$在纳塔尔的统治;;;;;;;;;x
EVTNAME98211;纳塔利亚独立;;;;;;;;;x
EVTNAME98212;吞并纳塔利亚;;;;;;;;;x
EVTNAME98213;布尔人拒绝！;;;;;;;;;x
EVTNAME98215;奥兰治河主权;;;;;;;;;x
EVTNAME98216;布尔人占据奥兰治谷;;;;;;;;;x
EVTNAME98220;德兰士瓦主权;;;;;;;;;x
EVTNAME98221;布尔人占据德兰士瓦;;;;;;;;;x
EVTNAME98225;波尔远征;;;;;;;;;x
EVTNAME98230;沙河协定;;;;;;;;;x
EVTNAME98231;奥兰治河协定;;;;;;;;;x
EVTNAME98236;金伯利淘金;;;;;;;;;x
EVTNAME98240;南非联盟;;;;;;;;;x
EVTNAME98241;$FROMCOUNTRY$的求援;;;;;;;;;x
EVTNAME98245;吞并德兰士瓦;;;;;;;;;x
EVTNAME98246;布尔战争;;;;;;;;;x
EVTNAME98247;失去南非;;;;;;;;;x
EVTNAME98248;弗里尼欣条约;;;;;;;;;x
EVTNAME98250;祖鲁边界争端;;;;;;;;;x
EVTNAME98255;与豪萨冲突;;;;;;;;;x
EVTNAME98256;最后的救命稻草;;;;;;;;;x
EVTNAME98260;鲸湾港;;;;;;;;;x
EVTNAME98261;北开普殖民地;;;;;;;;;x
EVTNAME98300;战时选举;;;;;;;;;x
EVTNAME98301;选举暴力;;;;;;;;;x
EVTNAME98302;对政府的愤怒;;;;;;;;;x
EVTNAME98303;有争议的选举;;;;;;;;;x
EVTNAME98304;政府支持者聚集;;;;;;;;;x
EVTNAME98305;有序选举;;;;;;;;;x
EVTNAME98310;保守派宣布胜利！;;;;;;;;;x
EVTNAME98311;社会党宣布胜利！;;;;;;;;;x
EVTNAME98312;自由派宣布胜利！;;;;;;;;;x
EVTNAME98313;共产党宣告胜利！;;;;;;;;;x
EVTNAME98314;法西斯宣布胜利！;;;;;;;;;x
EVTNAME98315;反动派宣布胜利！;;;;;;;;;x
EVTNAME98316;无政府主义派宣布胜利！;;;;;;;;;x
EVTNAME98317;社会自由派宣布胜利！;;;;;;;;;x
EVTNAME98600;$COUNTRY_ADJ$独立！;;;;;;;;;x
EVTNAME98605;$FROMCOUNTRY_ADJ$独立？;;;;;;;;;x
EVTNAME98606;$FROMCOUNTRY$拒绝提议;;;;;;;;;x
EVTNAME98607;$COUNTRY$获准独立;;;;;;;;;x
EVTNAME98610;$FROMCOUNTRY$要求独立;;;;;;;;;x
EVTNAME98611;我们必须孤军奋战吗？;;;;;;;;;x
EVTNAME98612;$FROMCOUNTRY_ADJ$独立?;;;;;;;;;x
EVTNAME98620;奥斯曼青年党;;;;;;;;;x
EVTNAME98621;米利特制度;;;;;;;;;x
EVTNAME98622;平等问题;;;;;;;;;x
EVTNAME98626;帝国危机;;;;;;;;;x
EVTNAME98630;被鼓动的民族主义者;;;;;;;;;x
EVTNAME98635;青年土耳其党;;;;;;;;;x
EVTNAME98636;土耳其民族主义;;;;;;;;;x
EVTNAME98640;奥斯曼王朝终结;;;;;;;;;x
EVTNAME98650;$FROMCOUNTRY_ADJ$统一！;;;;;;;;;x
EVTNAME98655;匈牙利同意合并;;;;;;;;;x
EVTNAME98656;匈牙利附加条件;;;;;;;;;x
EVTNAME98657;匈牙利拒绝合并;;;;;;;;;x
EVTNAME98660;捷克同意合并;;;;;;;;;x
EVTNAME98661;捷克附带条件;;;;;;;;;x
EVTNAME98662;捷克拒绝合并;;;;;;;;;x
EVTNAME98665;罗马尼亚人同意合并;;;;;;;;;x
EVTNAME98666;罗马尼亚附带条件;;;;;;;;;x
EVTNAME98667;罗马尼亚人拒绝合并;;;;;;;;;x
EVTNAME98670;克罗地亚同意合并;;;;;;;;;x
EVTNAME98671;克罗地亚附带条件;;;;;;;;;x
EVTNAME98672;克罗地亚拒绝合并;;;;;;;;;x
EVTNAME98675;斯洛文尼亚同意合并;;;;;;;;;x
EVTNAME98676;斯洛文尼亚附带条件;;;;;;;;;x
EVTNAME98677;斯洛文尼亚拒绝合并;;;;;;;;;x
